season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
5,0,0,1,17.22,21.21,67,22.0028,19
5,0,0,3,17.22,21.21,67,16.9979,36
5,0,0,2,16.4,20.455,76,22.0028,67
5,0,0,3,16.4,20.455,82,23.9994,129
5,0,0,3,16.4,20.455,76,23.9994,121
5,0,0,3,15.58,19.695,82,22.0028,132
5,0,0,2,16.4,20.455,82,16.9979,158
5,0,0,2,16.4,20.455,82,22.0028,125
5,0,0,2,17.22,21.21,71,23.9994,180
5,0,0,2,17.22,21.21,71,19.0012,195
5,0,0,2,16.4,20.455,76,19.9995,223
5,0,0,3,16.4,20.455,76,12.998,228
5,0,0,3,15.58,19.695,87,15.0013,140
5,0,0,2,15.58,19.695,82,12.998,126
5,0,0,3,14.76,18.18,87,7.0015,66
5,0,0,3,14.76,18.18,87,7.0015,56
5,0,0,2,14.76,17.425,93,15.0013,70
5,0,0,3,14.76,17.425,93,15.0013,65
5,0,0,3,14.76,16.665,93,19.9995,47
5,0,0,3,13.94,15.91,87,16.9979,24
5,0,0,3,13.94,15.15,87,19.9995,30
5,0,0,3,13.94,15.91,87,19.0012,9
5,0,0,2,13.94,15.91,87,16.9979,7
5,0,0,1,13.12,15.15,87,19.0012,7
5,0,0,1,13.12,15.91,81,11.0014,15
5,0,0,1,13.94,16.665,76,12.998,29
5,0,0,2,13.94,16.665,76,12.998,64
5,0,0,1,14.76,16.665,76,23.9994,115
5,0,0,2,14.76,16.665,71,19.0012,248
5,0,0,2,15.58,19.695,66,16.9979,292
5,0,0,2,16.4,20.455,62,12.998,321
5,0,0,3,16.4,20.455,62,15.0013,308
5,0,0,3,14.76,17.425,81,11.0014,256
5,0,0,3,14.76,16.665,81,16.9979,173
5,0,0,3,14.76,17.425,87,12.998,206
5,0,0,3,14.76,17.425,87,11.0014,167
5,0,0,2,14.76,17.425,81,12.998,174
5,0,0,2,15.58,19.695,76,11.0014,162
5,0,0,2,14.76,16.665,76,16.9979,87
5,0,0,1,14.76,17.425,71,15.0013,88
5,0,0,3,14.76,18.18,81,6.0032,64
5,0,0,1,14.76,18.18,81,6.0032,25
5,0,1,1,13.94,17.425,87,7.0015,16
5,0,1,1,14.76,18.18,81,6.0032,6
5,0,1,1,14.76,18.18,76,7.0015,4
5,0,1,1,14.76,18.94,81,0.0,7
5,0,1,1,13.94,17.425,87,7.0015,8
5,0,1,2,14.76,18.18,76,7.0015,21
5,0,1,2,14.76,18.94,71,0.0,94
5,0,1,2,14.76,17.425,71,8.9981,249
5,0,1,2,14.76,18.18,71,7.0015,372
5,0,1,2,16.4,20.455,66,6.0032,153
5,0,1,2,16.4,20.455,66,7.0015,101
5,0,1,2,16.4,20.455,71,15.0013,126
5,0,1,2,16.4,20.455,71,8.9981,147
5,0,1,3,17.22,21.21,67,11.0014,118
5,0,1,3,16.4,20.455,76,0.0,120
5,0,1,3,16.4,20.455,76,0.0,101
5,0,1,2,16.4,20.455,76,7.0015,218
5,0,1,2,16.4,20.455,76,11.0014,495
5,0,1,2,16.4,20.455,76,11.0014,412
5,0,1,1,16.4,20.455,76,0.0,315
5,0,1,3,16.4,20.455,82,0.0,204
5,0,1,2,16.4,20.455,82,0.0,138
5,0,1,2,16.4,20.455,82,0.0,91
5,0,1,2,16.4,20.455,82,7.0015,54
5,0,1,2,16.4,20.455,87,6.0032,27
5,0,1,2,16.4,20.455,87,7.0015,9
5,0,1,2,16.4,20.455,87,0.0,3
5,0,1,1,16.4,20.455,82,7.0015,6
5,0,1,1,16.4,20.455,82,6.0032,7
5,0,1,1,16.4,20.455,82,8.9981,27
5,0,1,1,16.4,20.455,82,7.0015,112
5,0,1,1,17.22,21.21,82,19.0012,309
5,0,1,1,18.04,21.97,77,15.0013,400
5,0,1,1,18.86,22.725,67,16.9979,187
5,0,1,1,19.68,23.485,67,19.0012,126
5,0,1,1,22.14,25.76,64,19.0012,124
5,0,1,1,22.96,26.515,56,19.9995,199
5,0,1,1,22.96,26.515,56,19.9995,173
5,0,1,1,23.78,27.275,53,16.9979,183
5,0,1,1,23.78,27.275,56,19.0012,194
5,0,1,1,23.78,27.275,56,22.0028,309
5,0,1,1,22.96,26.515,60,26.0027,585
5,0,1,1,22.14,25.76,64,19.0012,524
5,0,1,1,21.32,25.0,68,15.0013,345
5,0,1,1,21.32,25.0,68,15.0013,261
5,0,1,1,20.5,24.24,72,8.9981,166
5,0,1,1,20.5,24.24,72,8.9981,114
5,0,1,1,19.68,23.485,77,8.9981,66
5,0,1,1,19.68,23.485,77,8.9981,43
5,0,1,1,19.68,23.485,77,11.0014,11
5,0,1,1,18.86,22.725,82,11.0014,3
5,0,1,1,18.86,22.725,82,7.0015,6
5,0,1,1,18.04,21.97,88,0.0,5
5,0,1,1,18.04,21.97,82,8.9981,32
5,0,1,1,18.04,21.97,82,7.0015,117
5,0,1,1,18.86,22.725,77,7.0015,301
5,0,1,1,21.32,25.0,63,0.0,467
5,0,1,1,22.14,25.76,60,19.9995,219
5,0,1,1,22.96,26.515,56,26.0027,133
5,0,1,1,24.6,31.06,46,19.0012,170
5,0,1,1,25.42,31.06,43,22.0028,214
5,0,1,1,26.24,31.06,41,15.0013,219
5,0,1,1,26.24,31.06,41,19.0012,190
5,0,1,1,26.24,31.06,47,19.0012,182
5,0,1,1,26.24,31.06,47,22.0028,282
5,0,1,1,26.24,31.06,47,16.9979,591
5,0,1,1,24.6,31.06,53,11.0014,593
5,0,1,1,23.78,27.275,56,8.9981,374
5,0,1,1,21.32,25.0,77,11.0014,246
5,0,1,1,20.5,24.24,82,7.0015,201
5,0,1,1,21.32,25.0,72,0.0,154
5,0,1,1,20.5,24.24,77,7.0015,73
5,0,1,1,20.5,24.24,72,12.998,40
5,0,1,1,19.68,23.485,63,12.998,22
5,0,1,1,18.86,22.725,67,12.998,10
5,0,1,1,18.04,21.97,67,15.0013,5
5,0,1,1,18.04,21.97,62,19.0012,5
5,0,1,1,17.22,21.21,62,12.998,24
5,0,1,1,16.4,20.455,66,12.998,114
5,0,1,1,17.22,21.21,62,12.998,302
5,0,1,1,18.04,21.97,62,11.0014,457
5,0,1,1,18.86,22.725,63,12.998,208
5,0,1,1,21.32,25.0,52,0.0,129
5,0,1,1,22.14,25.76,49,0.0,144
5,0,1,1,22.96,26.515,49,6.0032,226
5,0,1,1,22.96,26.515,46,6.0032,191
5,0,1,1,23.78,27.275,43,6.0032,195
5,0,1,1,23.78,27.275,46,8.9981,219
5,0,1,1,23.78,27.275,49,12.998,323
5,0,1,1,22.96,26.515,52,8.9981,568
5,0,1,1,22.14,25.76,64,6.0032,538
5,0,1,1,21.32,25.0,59,7.0015,343
5,0,1,1,20.5,24.24,77,7.0015,260
5,0,1,1,18.86,22.725,88,6.0032,195
5,0,1,1,18.86,22.725,82,0.0,148
5,0,1,1,18.04,21.97,88,6.0032,99
5,0,1,1,18.04,21.97,88,0.0,67
5,0,1,1,18.04,21.97,88,0.0,28
5,0,1,1,17.22,21.21,88,0.0,5
5,0,1,1,16.4,20.455,87,0.0,10
5,0,1,1,16.4,20.455,87,7.0015,5
5,0,1,1,17.22,21.21,82,0.0,27
5,0,1,1,17.22,21.21,88,0.0,87
5,0,1,1,17.22,21.21,94,0.0,242
5,0,1,1,18.86,22.725,82,0.0,417
5,0,1,1,19.68,23.485,77,0.0,241
5,0,1,1,21.32,25.0,68,6.0032,174
5,0,1,1,22.96,26.515,63,0.0,230
5,0,1,1,24.6,31.06,53,0.0,235
5,0,1,1,24.6,31.06,46,0.0,305
5,0,1,1,25.42,31.06,50,0.0,256
5,0,1,1,27.06,31.06,41,0.0,270
5,0,1,1,26.24,31.06,44,0.0,419
5,0,1,1,24.6,31.06,56,16.9979,563
5,0,1,1,22.96,26.515,60,6.0032,465
5,0,1,1,22.96,26.515,52,0.0,294
5,0,1,1,22.14,25.76,49,0.0,197
5,0,1,1,20.5,24.24,68,0.0,166
5,0,1,1,20.5,24.24,68,0.0,146
5,0,1,1,20.5,24.24,63,0.0,136
5,0,0,1,19.68,23.485,72,0.0,89
5,0,0,1,18.86,22.725,82,0.0,65
5,0,0,1,18.86,22.725,82,0.0,45
5,0,0,1,18.04,21.97,88,0.0,20
5,0,0,1,17.22,21.21,94,8.9981,10
5,0,0,1,17.22,21.21,88,7.0015,8
5,0,0,1,17.22,21.21,94,0.0,22
5,0,0,1,17.22,21.21,94,6.0032,73
5,0,0,1,18.86,22.725,82,0.0,103
5,0,0,1,20.5,24.24,77,0.0,217
5,0,0,1,21.32,25.0,77,0.0,337
5,0,0,1,23.78,27.275,56,0.0,397
5,0,0,1,25.42,31.06,35,0.0,446
5,0,0,1,25.42,31.06,46,7.0015,485
5,0,0,1,25.42,31.06,50,6.0032,465
5,0,0,1,27.06,31.06,39,0.0,496
5,0,0,1,26.24,31.06,44,6.0032,451
5,0,0,1,25.42,31.06,50,8.9981,393
5,0,0,1,24.6,31.06,46,7.0015,359
5,0,0,1,22.14,25.76,68,8.9981,248
5,0,0,1,21.32,25.0,77,7.0015,202
5,0,0,1,21.32,25.0,77,0.0,187
5,0,0,1,20.5,24.24,77,0.0,149
5,0,0,1,19.68,23.485,88,0.0,142
5,0,0,1,18.86,22.725,88,6.0032,129
5,0,0,1,18.86,22.725,88,0.0,78
5,0,0,1,18.86,22.725,88,0.0,55
5,0,0,1,18.04,21.97,88,0.0,30
5,0,0,1,18.04,21.97,88,0.0,14
5,0,0,1,18.04,21.97,88,0.0,15
5,0,0,1,18.04,21.97,88,0.0,21
5,0,0,1,18.04,21.97,86,0.0,44
5,0,0,1,18.86,22.725,88,0.0,107
5,0,0,1,20.5,24.24,77,0.0,185
5,0,0,1,22.96,26.515,68,6.0032,365
5,0,0,1,25.42,31.06,53,6.0032,423
5,0,0,1,26.24,31.06,44,6.0032,455
5,0,0,1,27.06,31.06,44,6.0032,418
5,0,0,1,27.88,31.82,47,11.0014,500
5,0,0,1,27.88,31.82,51,11.0014,407
5,0,0,1,27.06,31.06,50,8.9981,470
5,0,0,1,25.42,30.305,61,7.0015,438
5,0,0,1,26.24,31.06,50,7.0015,414
5,0,0,1,22.96,26.515,73,6.0032,302
5,0,0,1,22.96,26.515,73,7.0015,193
5,0,0,1,22.14,25.76,83,7.0015,173
5,0,0,2,21.32,25.0,94,0.0,152
5,0,0,1,20.5,24.24,88,7.0015,123
5,1,0,1,20.5,24.24,94,0.0,53
5,1,0,1,19.68,23.485,88,0.0,34
5,1,0,1,19.68,23.485,88,0.0,19
5,1,0,1,18.86,22.725,88,0.0,11
5,1,0,1,18.86,22.725,94,0.0,6
5,1,0,1,18.86,22.725,94,0.0,21
5,1,0,1,18.04,21.97,94,0.0,44
5,1,0,1,18.86,22.725,88,0.0,114
5,1,0,1,21.32,25.0,83,0.0,254
5,1,0,1,22.14,25.76,77,0.0,219
5,1,0,1,22.96,26.515,73,11.0014,265
5,1,0,1,25.42,30.305,69,6.0032,322
5,1,0,2,28.7,32.575,48,6.0032,365
5,1,0,1,29.52,32.575,37,0.0,365
5,1,0,1,30.34,32.575,37,0.0,370
5,1,0,2,29.52,32.575,42,7.0015,384
5,1,0,2,28.7,31.82,45,6.0032,402
5,1,0,2,27.06,31.06,54,7.0015,459
5,1,0,2,26.24,31.06,53,0.0,473
5,1,0,2,23.78,27.275,78,6.0032,336
5,1,0,1,24.6,29.545,73,0.0,225
5,1,0,1,22.96,26.515,88,6.0032,175
5,1,0,1,22.96,26.515,88,6.0032,126
5,1,0,2,22.14,25.76,88,7.0015,75
5,0,1,2,22.14,25.76,88,0.0,30
5,0,1,2,21.32,25.0,94,6.0032,11
5,0,1,2,21.32,25.0,94,8.9981,5
5,0,1,2,21.32,25.0,88,7.0015,3
5,0,1,2,21.32,25.0,88,8.9981,5
5,0,1,2,21.32,25.0,88,0.0,20
5,0,1,1,21.32,25.0,83,6.0032,123
5,0,1,2,21.32,25.0,88,6.0032,352
5,0,1,2,22.96,26.515,83,7.0015,406
5,0,1,2,24.6,29.545,69,0.0,235
5,0,1,2,24.6,29.545,69,8.9981,149
5,0,1,2,24.6,29.545,73,11.0014,123
5,0,1,2,24.6,29.545,73,11.0014,181
5,0,1,2,24.6,29.545,73,12.998,180
5,0,1,3,24.6,29.545,73,7.0015,171
5,0,1,2,24.6,28.79,78,11.0014,175
5,0,1,2,24.6,29.545,73,11.0014,320
5,0,1,2,24.6,28.79,78,16.9979,604
5,0,1,2,24.6,28.79,78,15.0013,539
5,0,1,2,23.78,27.275,83,15.0013,318
5,0,1,2,23.78,27.275,83,15.0013,234
5,0,1,2,23.78,27.275,78,12.998,175
5,0,1,2,22.96,26.515,83,12.998,147
5,0,1,2,22.96,26.515,83,19.0012,57
5,0,1,2,22.96,26.515,83,8.9981,25
5,0,1,3,22.96,26.515,83,8.9981,10
5,0,1,2,22.96,26.515,83,19.0012,2
5,0,1,3,22.14,25.76,94,19.9995,2
5,0,1,3,22.14,25.76,94,26.0027,7
5,0,1,2,22.14,25.76,88,22.0028,22
5,0,1,2,22.14,25.76,88,16.9979,112
5,0,1,2,22.14,25.76,88,26.0027,259
5,0,1,2,22.14,25.76,88,26.0027,404
5,0,1,2,22.14,25.76,88,30.0026,197
5,0,1,2,22.14,25.76,88,26.0027,113
5,0,1,3,22.14,25.76,94,22.0028,120
5,0,1,3,22.14,25.76,88,22.0028,62
5,0,1,3,22.14,25.76,88,15.0013,101
5,0,1,3,22.14,25.76,94,19.0012,78
5,0,1,3,22.14,25.76,94,16.9979,45
5,0,1,2,22.96,26.515,88,15.0013,55
5,0,1,3,22.14,25.76,94,15.0013,251
5,0,1,3,22.14,25.76,94,8.9981,172
5,0,1,3,22.14,25.76,94,8.9981,109
5,0,1,3,22.14,25.76,94,7.0015,90
5,0,1,3,22.14,25.76,100,7.0015,83
5,0,1,3,22.14,25.76,94,6.0032,43
5,0,1,3,22.14,25.76,94,6.0032,54
5,0,1,2,22.14,25.76,94,8.9981,15
5,0,1,2,22.14,25.76,94,0.0,12
5,0,1,2,22.14,25.76,94,0.0,4
5,0,1,2,22.14,25.76,100,12.998,6
5,0,1,2,22.14,25.76,100,7.0015,7
5,0,1,2,22.14,25.76,100,7.0015,17
5,0,1,3,22.14,25.76,100,6.0032,52
5,0,1,3,22.14,25.76,100,8.9981,81
5,0,1,3,22.14,25.76,100,6.0032,209
5,0,1,3,22.96,26.515,100,7.0015,109
5,0,1,3,22.96,26.515,100,8.9981,69
5,0,1,2,25.42,28.79,83,0.0,84
5,0,1,2,25.42,28.03,88,0.0,105
5,0,1,2,26.24,28.79,83,11.0014,162
5,0,1,1,27.06,30.305,78,12.998,133
5,0,1,1,27.06,30.305,78,12.998,155
5,0,1,1,27.06,31.06,74,15.0013,276
5,0,1,3,25.42,28.79,83,16.9979,479
5,0,1,3,25.42,28.79,83,16.9979,268
5,0,1,2,25.42,28.79,83,11.0014,205
5,0,1,1,25.42,28.79,83,19.0012,181
5,0,1,1,25.42,28.79,83,12.998,123
5,0,1,1,25.42,28.79,83,12.998,114
5,0,1,2,23.78,27.275,88,12.998,47
5,0,1,1,23.78,27.275,94,6.0032,39
5,0,1,1,23.78,27.275,94,8.9981,24
5,0,1,1,22.96,26.515,94,11.0014,6
5,0,1,1,22.96,26.515,94,8.9981,7
5,0,1,1,22.96,26.515,94,12.998,8
5,0,1,2,22.96,26.515,94,11.0014,17
5,0,1,3,22.96,26.515,88,12.998,94
5,0,1,3,22.96,26.515,88,12.998,147
5,0,1,2,22.96,26.515,90,11.0014,209
5,0,1,2,22.96,26.515,94,15.0013,180
5,0,1,3,22.14,25.76,88,23.9994,125
5,0,1,3,21.32,25.0,88,11.0014,87
5,0,1,3,21.32,25.0,88,11.0014,75
5,0,1,1,22.96,26.515,73,23.9994,132
5,0,1,1,25.42,31.06,43,23.9994,156
5,0,1,1,25.42,31.06,43,19.0012,230
5,0,1,1,24.6,31.06,43,15.0013,344
5,0,1,1,23.78,27.275,46,27.9993,481
5,0,1,1,22.14,25.76,39,19.0012,423
5,0,1,1,22.14,25.76,39,22.0028,248
5,0,1,1,21.32,25.0,42,12.998,196
5,0,1,1,20.5,24.24,45,12.998,178
5,0,1,1,18.86,22.725,59,15.0013,143
5,0,1,1,18.86,22.725,59,11.0014,95
5,0,0,1,18.86,22.725,55,7.0015,106
5,0,0,1,18.86,22.725,55,16.9979,73
5,0,0,1,18.86,22.725,59,12.998,56
5,0,0,1,18.04,21.97,62,12.998,23
5,0,0,1,17.22,21.21,67,8.9981,6
5,0,0,1,17.22,21.21,71,11.0014,7
5,0,0,1,16.4,20.455,71,0.0,20
5,0,0,1,16.4,20.455,76,7.0015,57
5,0,0,1,18.86,22.725,59,19.0012,125
5,0,0,1,21.32,25.0,48,19.9995,207
5,0,0,1,22.14,25.76,45,30.0026,322
5,0,0,1,22.96,26.515,40,26.0027,374
5,0,0,1,23.78,27.275,35,36.9974,456
5,0,0,1,24.6,31.06,35,31.0009,394
5,0,0,1,24.6,31.06,33,31.0009,472
5,0,0,1,25.42,31.06,31,32.9975,377
5,0,0,1,25.42,31.06,29,26.0027,443
5,0,0,1,23.78,27.275,32,19.0012,441
5,0,0,1,22.14,25.76,39,12.998,372
5,0,0,1,20.5,24.24,51,8.9981,238
5,0,0,1,20.5,24.24,48,8.9981,179
5,0,0,1,20.5,24.24,42,15.0013,168
5,0,0,1,20.5,24.24,36,8.9981,166
5,0,0,1,19.68,23.485,41,11.0014,135
5,0,0,1,18.86,22.725,44,8.9981,107
5,0,0,1,18.04,21.97,47,8.9981,77
5,0,0,1,17.22,21.21,54,8.9981,65
5,0,0,1,17.22,21.21,54,8.9981,42
5,0,0,1,17.22,21.21,54,12.998,12
5,0,0,1,17.22,21.21,54,11.0014,7
5,0,0,1,15.58,19.695,66,11.0014,10
5,0,0,1,16.4,20.455,62,8.9981,48
5,0,0,1,18.04,21.97,62,12.998,99
5,0,0,1,20.5,24.24,45,15.0013,190
5,0,0,1,22.14,25.76,45,16.9979,347
5,0,0,1,22.96,26.515,35,19.0012,377
5,0,0,1,23.78,27.275,35,16.9979,444
5,0,0,1,24.6,31.06,35,19.9995,438
5,0,0,1,24.6,31.06,40,19.9995,462
5,0,0,1,25.42,31.06,35,26.0027,412
5,0,0,1,24.6,31.06,46,26.0027,466
5,0,0,1,23.78,27.275,49,31.0009,405
5,0,0,1,22.96,26.515,49,30.0026,328
5,0,0,1,22.14,25.76,52,26.0027,233
5,0,0,1,22.14,25.76,52,31.0009,178
5,0,0,1,22.14,25.76,52,26.0027,102
5,0,0,1,22.96,26.515,49,27.9993,130
5,0,0,1,22.96,26.515,52,27.9993,62
5,0,1,1,22.14,25.76,56,22.0028,37
5,0,1,1,22.96,26.515,54,26.0027,17
5,0,1,1,22.96,26.515,54,26.0027,7
5,0,1,1,22.96,26.515,49,12.998,2
5,0,1,1,21.32,25.0,59,11.0014,5
5,0,1,1,20.5,24.24,63,19.9995,29
5,0,1,1,20.5,24.24,55,16.9979,114
5,0,1,2,20.5,24.24,55,11.0014,309
5,0,1,2,20.5,24.24,51,16.9979,414
5,0,1,2,20.5,24.24,45,19.0012,206
5,0,1,1,21.32,25.0,45,11.0014,135
5,0,1,1,22.96,26.515,43,0.0,166
5,0,1,1,22.96,26.515,40,6.0032,205
5,0,1,1,22.96,26.515,46,6.0032,205
5,0,1,1,23.78,27.275,49,12.998,166
5,0,1,1,22.96,26.515,60,16.9979,208
5,0,1,1,23.78,27.275,56,16.9979,302
5,0,1,1,22.96,26.515,64,8.9981,620
5,0,1,1,22.96,26.515,60,0.0,518
5,0,1,1,22.14,25.76,68,7.0015,333
5,0,1,1,21.32,25.0,77,7.0015,229
5,0,1,1,20.5,24.24,77,7.0015,177
5,0,1,1,20.5,24.24,77,0.0,104
5,0,1,2,19.68,23.485,88,0.0,62
5,0,1,1,19.68,23.485,82,0.0,31
5,0,1,2,18.86,22.725,88,0.0,11
5,0,1,1,18.04,21.97,94,6.0032,5
5,0,1,1,18.04,21.97,94,6.0032,1
5,0,1,2,18.04,21.97,94,7.0015,4
5,0,1,2,18.86,22.725,88,0.0,21
5,0,1,1,18.86,22.725,82,6.0032,109
5,0,1,1,18.86,22.725,88,6.0032,341
5,0,1,1,20.5,24.24,77,6.0032,499
5,0,1,2,21.32,25.0,77,6.0032,227
5,0,1,2,22.96,26.515,68,0.0,102
5,0,1,2,24.6,31.06,49,7.0015,147
5,0,1,2,25.42,31.06,43,6.0032,201
5,0,1,2,26.24,31.06,38,12.998,219
5,0,1,2,25.42,31.06,41,11.0014,169
5,0,1,1,25.42,31.06,50,12.998,205
5,0,1,1,25.42,31.06,57,16.9979,304
5,0,1,1,24.6,30.305,60,8.9981,625
5,0,1,1,22.96,26.515,68,7.0015,570
5,0,1,1,22.96,26.515,60,7.0015,317
5,0,1,1,22.14,25.76,64,11.0014,227
5,0,1,2,22.14,25.76,68,8.9981,206
5,0,1,2,21.32,25.0,77,11.0014,137
5,0,1,2,21.32,25.0,77,12.998,70
5,0,1,2,21.32,25.0,77,12.998,34
5,0,1,2,21.32,25.0,77,12.998,16
5,0,1,2,21.32,25.0,77,12.998,7
5,0,1,3,20.5,24.24,94,12.998,3
5,0,1,3,20.5,24.24,100,7.0015,3
5,0,1,3,21.32,25.0,83,16.9979,31
5,0,1,3,21.32,25.0,77,16.9979,68
5,0,1,3,22.14,25.76,70,32.9975,210
5,0,1,3,21.32,25.0,88,32.9975,202
5,0,1,3,21.32,25.0,88,32.9975,123
5,0,1,3,21.32,25.0,94,16.9979,149
5,0,1,3,21.32,25.0,94,22.0028,130
5,0,1,2,22.14,25.76,94,19.0012,106
5,0,1,3,22.14,25.76,94,11.0014,97
5,0,1,3,22.14,25.76,100,8.9981,120
5,0,1,3,22.96,26.515,94,11.0014,201
5,0,1,3,22.96,26.515,94,11.0014,181
5,0,1,3,22.96,26.515,100,11.0014,140
5,0,1,2,24.6,27.275,88,8.9981,197
5,0,1,3,24.6,25.76,94,6.0032,145
5,0,1,2,23.78,27.275,94,8.9981,85
5,0,1,2,23.78,27.275,94,23.9994,107
5,0,1,2,23.78,27.275,94,23.9994,69
5,0,1,2,14.76,17.425,87,11.0014,21
5,0,1,1,14.76,17.425,81,8.9981,11
5,0,1,2,14.76,17.425,81,11.0014,4
5,0,1,2,14.76,17.425,81,8.9981,6
5,0,1,1,13.94,15.91,81,15.0013,8
5,0,1,1,13.12,15.91,81,12.998,18
5,0,1,1,13.12,15.91,81,12.998,93
5,0,1,1,13.94,16.665,76,12.998,254
5,0,1,1,14.76,16.665,71,16.9979,419
5,0,1,1,16.4,20.455,66,11.0014,222
5,0,1,1,18.04,21.97,62,8.9981,135
5,0,1,1,18.86,22.725,63,7.0015,117
5,0,1,1,20.5,24.24,48,6.0032,176
5,0,1,1,19.68,23.485,55,12.998,167
5,0,1,1,20.5,24.24,48,16.9979,150
5,0,1,1,20.5,24.24,45,8.9981,186
5,0,1,1,19.68,23.485,44,11.0014,298
5,0,1,1,18.04,21.97,54,11.0014,506
5,0,1,1,17.22,21.21,58,7.0015,460
5,0,1,1,17.22,21.21,58,6.0032,313
5,0,1,1,16.4,20.455,71,0.0,209
5,0,1,1,14.76,18.94,81,0.0,127
5,0,1,1,14.76,18.94,81,0.0,96
5,0,1,1,13.94,18.18,87,0.0,72
5,0,1,1,13.12,17.425,87,0.0,19
5,0,1,1,12.3,16.665,87,0.0,10
5,0,1,1,12.3,16.665,87,0.0,2
5,0,1,1,12.3,16.665,75,0.0,2
5,0,1,1,12.3,16.665,87,0.0,4
5,0,1,1,12.3,16.665,81,0.0,27
5,0,1,1,12.3,16.665,81,0.0,92
5,0,1,1,12.3,16.665,81,0.0,251
5,0,1,1,13.12,17.425,87,0.0,472
5,0,1,1,13.94,18.18,87,0.0,228
5,0,1,1,16.4,20.455,71,6.0032,133
5,0,1,1,17.22,21.21,71,8.9981,144
5,0,1,1,18.86,22.725,55,11.0014,189
5,0,1,1,19.68,23.485,48,11.0014,161
5,0,1,1,20.5,24.24,45,11.0014,172
5,0,1,1,19.68,23.485,51,11.0014,187
5,0,1,1,19.68,23.485,51,7.0015,266
5,0,1,1,18.04,21.97,62,12.998,553
5,0,1,1,17.22,21.21,71,11.0014,479
5,0,1,1,16.4,20.455,76,8.9981,282
5,0,1,1,16.4,20.455,66,8.9981,182
5,0,1,1,15.58,19.695,71,8.9981,168
5,0,1,1,14.76,17.425,71,8.9981,106
5,0,1,1,14.76,18.18,76,6.0032,57
5,0,1,1,14.76,18.18,76,6.0032,31
5,0,1,1,13.94,16.665,81,8.9981,15
5,0,1,1,13.94,16.665,76,8.9981,7
5,0,1,1,13.94,16.665,81,8.9981,5
5,0,1,1,13.12,16.665,81,6.0032,4
5,0,1,1,13.12,16.665,81,8.9981,28
5,0,1,1,13.94,16.665,76,12.998,99
5,0,1,2,13.12,16.665,81,6.0032,292
5,0,1,2,13.94,17.425,81,6.0032,402
5,0,1,2,14.76,17.425,81,12.998,164
5,0,1,2,16.4,20.455,76,12.998,110
5,0,1,1,18.04,21.97,67,12.998,120
5,0,1,1,20.5,24.24,51,12.998,179
5,0,1,2,21.32,25.0,48,16.9979,169
5,0,1,1,21.32,25.0,52,11.0014,152
5,0,1,1,21.32,25.0,52,11.0014,162
5,0,1,1,21.32,25.0,48,12.998,267
5,0,1,1,19.68,23.485,55,6.0032,498
5,0,1,1,18.86,22.725,63,8.9981,433
5,0,1,1,18.04,21.97,67,6.0032,252
5,0,1,1,17.22,21.21,71,7.0015,209
5,0,1,1,16.4,20.455,76,8.9981,144
5,0,1,1,16.4,20.455,82,0.0,137
5,0,1,1,16.4,20.455,82,6.0032,95
5,0,1,2,16.4,20.455,82,0.0,43
5,0,1,2,16.4,20.455,82,0.0,17
5,0,1,2,16.4,20.455,76,0.0,10
5,0,1,2,15.58,19.695,87,11.0014,8
5,0,1,2,15.58,19.695,87,6.0032,7
5,0,1,2,15.58,19.695,87,0.0,23
5,0,1,2,15.58,19.695,87,6.0032,66
5,0,1,2,16.4,20.455,86,15.0013,245
5,0,1,2,16.4,20.455,87,23.9994,395
5,0,1,2,17.22,21.21,71,31.0009,254
5,0,1,2,17.22,21.21,71,22.0028,134
5,0,1,2,18.04,21.97,67,30.0026,162
5,0,1,2,19.68,23.485,55,32.9975,197
5,0,1,1,18.04,21.97,51,27.9993,194
5,0,1,1,18.04,21.97,47,19.9995,201
5,0,1,1,18.86,22.725,44,26.0027,237
5,0,1,1,18.86,22.725,36,26.0027,290
5,0,1,1,17.22,21.21,38,23.9994,480
5,0,1,1,17.22,21.21,32,31.0009,374
5,0,1,1,16.4,20.455,37,23.9994,196
5,0,1,1,14.76,16.665,43,19.0012,186
5,0,1,1,13.94,15.91,46,16.9979,123
5,0,1,1,13.94,15.15,46,22.0028,115
5,0,1,1,13.12,15.15,49,22.0028,89
5,0,0,1,13.12,14.395,45,23.9994,52
5,0,0,1,13.12,15.15,45,19.9995,62
5,0,0,1,12.3,13.635,52,22.0028,31
5,0,0,1,12.3,13.635,52,19.9995,8
5,0,0,1,11.48,12.88,56,22.0028,8
5,0,0,1,10.66,11.365,60,22.0028,2
5,0,0,1,10.66,12.12,60,16.9979,23
5,0,0,1,10.66,12.12,60,19.0012,34
5,0,0,1,11.48,12.88,56,22.0028,84
5,0,0,1,12.3,13.635,56,19.9995,141
5,0,0,1,13.12,15.15,53,16.9979,227
5,0,0,1,14.76,18.18,46,7.0015,238
5,0,0,1,14.76,17.425,46,11.0014,372
5,0,0,1,16.4,20.455,37,7.0015,355
5,0,0,1,17.22,21.21,35,8.9981,386
5,0,0,1,16.4,20.455,37,12.998,343
5,0,0,1,16.4,20.455,40,15.0013,335
5,0,0,1,15.58,19.695,40,11.0014,334
5,0,0,1,14.76,18.18,50,6.0032,237
5,0,0,1,13.94,18.18,53,0.0,204
